time,speed_north,speed_east,speed_forward,speed_right,speed_up,North,East,Forward,Right,Altitude,Altitude_sensor,Heading,lat2,lat3
14:07:1626671263,0.04445680230855942,-0.0018544076010584831,-0.004523890957833531,-0.04426489025915267,-0.008805845864117146,0.11520300682369822,-0.5867429783417897,-0.6293437375969249,-0.15203787492744228,3.0741425379772016,2.5683681964874268,93.44682331817926,37.5036359374791,37.5036359374791
14:07:1626671265,-0.0024495364632457495,-0.08699025213718414,-0.08641421362558671,0.010290183635246971,-0.012430112808942795,0.11217356565501924,-0.6943273540195285,-0.7362157030664622,-0.13931158715600916,3.05876971293877,2.565869092941284,95.1778391406706,37.50363597583795,37.50363597583795
14:07:1626671265,-0.0024495364632457495,-0.08699025213718414,-0.08641421362558671,0.010290183635246971,-0.012430112808942795,0.1121040462611042,-0.6967961923878618,-0.7386681930975494,-0.13901954523692345,3.0584169384764426,2.5661864280700684,95.1778391406706,37.50363597583795,37.50363597583795
14:07:1626671265,-0.0024495364632457495,-0.08699025213718414,-0.08646832311290925,0.009825135816728722,-0.012430112808942795,0.11201648255564073,-0.6999058373883045,-0.7417591806744182,-0.13866832560345257,3.0579725985969546,2.5661864280700684,94.86959270342793,37.50363597583795,37.50363597583795
14:07:1626671265,-0.0024495364632457495,-0.08699025213718414,-0.08646832311290925,0.009825135816728722,-0.012430112808942795,0.11196777395234347,-0.7016356233072549,-0.7434785881261875,-0.1384729544995644,3.057725427982091,2.5661864280700684,94.86959270342793,37.50363597583795,37.50363597583795
14:07:1626671265,-0.0024495364632457495,-0.08699025213718414,-0.08646832311290925,0.009825135816728722,-0.012430112808942795,0.11191307218708518,-0.703578244053493,-0.7454095534268359,-0.13825354471279788,3.0574478452135914,2.5661864280700684,94.86959270342793,37.50363597583795,37.50363597583795
14:07:1626671265,-0.0024495364632457495,-0.08699025213718414,-0.08646832311290925,0.009825135816728722,-0.012430112808942795,0.11185679416533373,-0.7055768423088764,-0.747396160379611,-0.13802781253223986,3.0571622637701097,2.5661864280700684,94.86959270342793,37.50363597583795,37.50363597583795
14:07:1626671265,-0.015111127868294716,-0.057301588356494904,-0.05581200195670546,0.019920809501971858,-0.004311752505600452,0.11155490695413778,-0.7067216024390806,-0.7485111618387227,-0.13762983842483165,3.0570761244064153,2.563610315322876,94.86959270342793,37.50363597583795,37.50363597583795
14:07:1626671265,-0.015111127868294716,-0.057301588356494904,-0.05581200195670546,0.019920809501971858,-0.004311752505600452,0.11125242888806569,-0.707868603098462,-0.7496283455832198,-0.1372310854008837,3.0569898164504083,2.563610315322876,94.86959270342793,37.50363597583795,37.50363597583795
14:07:1626671265,-0.015111127868294716,-0.057301588356494904,-0.05582778832305493,0.01987652546561688,-0.004311752505600452,0.11089958044380294,-0.7092066088702083,-0.7509319377722417,-0.1367669637847463,3.056889135999756,2.563610315322876,94.8241377945015,37.50363597583795,37.50363597583795
14:07:1626671265,-0.015111127868294716,-0.057301588356494904,-0.05582778832305493,0.01987652546561688,-0.004311752505600452,0.11050341585212681,-0.7107088700218245,-0.7523955606836452,-0.13624586597764296,3.0567760958821895,2.563610315322876,94.8241377945015,37.50363597583795,37.50363597583795
14:07:1626671265,-0.015111127868294716,-0.057301588356494904,-0.05582778832305493,0.01987652546561688,-0.004311752505600452,0.1101640237673907,-0.7119958491077341,-0.7536494385960227,-0.13579944427610738,3.056679255018655,2.563610315322876,94.8241377945015,37.50363597583795,37.50363585794197
14:07:1626671265,-0.015111127868294716,-0.057301588356494904,-0.05582778832305493,0.01987652546561688,-0.004311752505600452,0.10948229613185873,-0.7145809689401499,-0.7561680690028443,-0.13490272916480872,3.0564847334140293,2.563610315322876,94.8241377945015,37.50363585794197,37.50363585794197
14:07:1626671265,-0.015111127868294716,-0.057301588356494904,-0.05582778832305493,0.01987652546561688,-0.004311752505600452,0.10918008467103563,-0.7157269586290489,-0.757284583773329,-0.1345052132514099,3.056398501530163,2.563610315322876,94.8241377945015,37.50363585794197,37.50363585794197
14:07:1626671265,-0.015111127868294716,-0.057301588356494904,-0.05582778832305493,0.01987652546561688,-0.004311752505600452,0.10884568242778397,-0.7169950161728209,-0.7585200268066831,-0.13406535497202252,3.0563030844492682,2.563610315322876,94.8241377945015,37.50363585794197,37.50363585794197
14:07:1626671265,-0.002355949953198433,-0.010324469767510891,-0.010084217704555424,0.003233222765191575,0.010394161567091942,0.10872471030140246,-0.7175251518235557,-0.7590378261160267,-0.13389933708508084,3.0568367985992726,2.563721179962158,94.92271791479229,37.50363585794197,37.50363585794197
14:07:1626671265,-0.002355949953198433,-0.010324469767510891,-0.010084217704555424,0.003233222765191575,0.010394161567091942,0.10867310783999279,-0.7177512890774604,-0.7592587011198609,-0.13382851968391188,3.0570644623153136,2.563721179962158,94.92271791479229,37.50363585794197,37.50363585794197
14:07:1626671265,-0.002355949953198433,-0.010324469767510891,-0.010084217704555424,0.003233222765191575,0.010394161567091942,0.10861661014355911,-0.7179988786996303,-0.7595005292919194,-0.13375098423455217,3.0573137232064895,2.563721179962158,94.92271791479229,37.50363585794197,37.50363585794197
14:07:1626671265,-0.002355949953198433,-0.010324469767510891,-0.010084217704555424,0.003233222765191575,0.010394161567091942,0.10851186615660141,-0.7184578978418685,-0.7599488669852946,-0.1336072372747796,3.0577758408003466,2.563721179962158,94.92271791479229,37.50363585794197,37.50363585794197
14:07:1626671265,-0.002355949953198433,-0.010324469767510891,-0.010084217704555424,0.003233222765191575,0.010394161567091942,0.10845791409472066,-0.7186943317402315,-0.7601797990290236,-0.13353319536465116,3.05801387066482,2.563721179962158,94.92271791479229,37.50363585794197,37.50363585794197
14:07:1626671265,-0.002355949953198433,-0.010324469767510891,-0.010084217704555424,0.003233222765191575,0.010394161567091942,0.10841077941293015,-0.7189008898619296,-0.7603815505101894,-0.1334685093869256,3.0582218230864235,2.563721179962158,94.92271791479229,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.1081745063894684,-0.7184973938737869,-0.7599594600672196,-0.1332673288411054,3.0582195969566253,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.10800819130032774,-0.7182133687648149,-0.7596623461241235,-0.1331257157194666,3.058218029960231,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.10784165787176941,-0.7179289707860257,-0.7593648421281125,-0.13298391668729695,3.0582164609066744,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.10767523162801612,-0.7176447558524195,-0.7590675296126234,-0.132842208920297,3.0582148928629977,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.1074962230790944,-0.7173390534481632,-0.7587477394114285,-0.13268978763643263,3.0582132062706857,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.10732963804303736,-0.7170545673365081,-0.7584501432210922,-0.13254794466177386,3.058211636730891,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.10716315026726636,-0.7167702473214079,-0.7581527207815997,-0.1324061845018061,3.058210068107469,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.10697167255269263,-0.7164432506608613,-0.7578106550130276,-0.13224314603653423,3.0582082640325057,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.10668873841077381,-0.7159600690030479,-0.7573052067162052,-0.13200223472017475,3.058205598268488,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.008325289934873581,0.014217539690434933,0.014872731829380372,0.0070887753018512275,-7.843966159271076e-05,0.1065221970426003,-0.7156756574653562,-0.7570076885364517,-0.13186042892762215,3.058204029140126,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671265,-0.02219865843653679,0.04811200499534607,0.049822218110096295,0.0180358543918558,-0.015591494739055634,0.10607827193042879,-0.7147135215202758,-0.7560113520314152,-0.13149975088453664,3.057892232998447,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.049822218110096295,0.0180358543918558,-0.015591494739055634,0.10557084123960109,-0.7136137474955666,-0.7548724848955273,-0.13108747614821004,3.0575358329498092,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.049822218110096295,0.0180358543918558,-0.015591494739055634,0.10512691083485698,-0.7126516000796903,-0.7538761365119483,-0.13072679380504176,3.0572240330908285,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.049822218110096295,0.0180358543918558,-0.015591494739055634,0.1046830492335567,-0.7116896017841603,-0.7528799425494213,-0.1303661673629496,3.056912281556774,2.568622350692749,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.049822218110096295,0.0180358543918558,-0.015591494739055634,0.1041963601347578,-0.7106347818084606,-0.7517876274213928,-0.129970744651026,3.0565704496147594,2.5779154300689697,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.049822218110096295,0.0180358543918558,-0.015591494739055634,0.10375229212312603,-0.7096723361518917,-0.7507909701957102,-0.12960995050570553,3.056258553105926,2.5779154300689697,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.049822218110096295,0.0180358543918558,-0.015591494739055634,0.10330870573560108,-0.7087109343377469,-0.7497953939173905,-0.12924954766791777,3.0559469948715767,2.5779154300689697,94.8679124768921,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.04897328593701756,0.020227771147245797,-0.015591494739055634,0.10282120687319402,-0.7076543593302793,-0.7487199045471258,-0.12880533093961843,3.055604594182353,2.5779154300689697,92.32595512443432,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.04897328593701756,0.020227771147245797,-0.015591494739055634,0.10237744053820058,-0.7066925675090749,-0.7477408951319854,-0.1284009639868694,3.0552929095597348,2.5779154300689697,92.32595512443432,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.04897328593701756,0.020227771147245797,-0.015591494739055634,0.10193375359179618,-0.7057309477498086,-0.7467620608589637,-0.12799666937426718,3.054981280696647,2.5779154300689697,92.32595512443432,37.50363585794197,37.50363585794197
14:07:1626671266,-0.02219865843653679,0.04811200499534607,0.04897328593701756,0.020227771147245797,-0.015591494739055634,0.10145860759384312,-0.7047011455798986,-0.7457138236023696,-0.12756370877281456,3.054647556190342,2.5779154300689697,92.32595512443432,37.50363585794197,37.50363585794197
14:07:1626671266,-0.039131928235292435,0.03614601492881775,0.0377043815289391,0.03763272267809743,-0.013093463145196438,0.10037053147954317,-0.703696093765567,-0.7446654408930021,-0.12651731856132525,3.0542834881481005,2.5779154300689697,92.32595512443432,37.50363585794197,37.50363585794197
14:07:1626671266,-0.039131928235292435,0.03614601492881775,0.037813085028419895,0.03752349668247723,-0.013093463145196438,0.09942717889286207,-0.702824722529366,-0.7437538816323015,-0.12561274040090611,3.053967844302176,2.567612409591675,92.49169649483383,37.50363585794197,37.50363585794197
14:07:1626671266,-0.039131928235292435,0.03614601492881775,0.037813085028419895,0.03752349668247723,-0.013093463145196438,0.09864464370210452,-0.7021018977169169,-0.7429977198217225,-0.12486236959224685,3.0537060096279838,2.567612409591675,92.49169649483383,37.50363585794197,37.50363585794197
14:07:1626671266,-0.039131928235292435,0.03614601492881775,0.037813085028419895,0.03752349668247723,-0.013093463145196438,0.0978620525326746,-0.7013790211971787,-0.7422415039190915,-0.12411194510579501,3.053444156223442,2.567612409591675,92.49169649483383,37.50363585794197,37.50363585794197
14:07:1626671266,-0.039131928235292435,0.03614601492881775,0.037813085028419895,0.03752349668247723,-0.013093463145196438,0.09675184618323335,-0.7003535277678827,-0.7411687142819927,-0.12304737133831702,3.0530726834497885,2.567612409591675,92.49169649483383,37.50363585794197,37.50363585794197
14:07:1626671266,-0.039131928235292435,0.03614601492881775,0.037813085028419895,0.03752349668247723,-0.013093463145196438,0.09588881366161611,-0.6995563478736833,-0.7403347681006038,-0.12221981186393957,3.052783914533344,2.567612409591675,92.49169649483383,37.50363585794197,37.50363585794197
14:07:1626671266,-0.039131928235292435,0.03614601492881775,0.037813085028419895,0.03752349668247723,-0.013093463145196438,0.09503388871771296,-0.6987666569185242,-0.7395086562514164,-0.12140002672318627,3.0524978583958187,2.567612409591675,92.49169649483383,37.50363585794197,37.50363585794197
14:07:1626671266,-0.021468544378876686,0.021747661754488945,0.022660436456694508,0.02050277564447237,-0.002178796101361513,0.09456709176874006,-0.6982937910373945,-0.7390159436383159,-0.120954228771196,3.0524504841838276,2.567612409591675,92.49169649483383,37.50363585794197,37.50363585794197
14:07:1626671266,-0.021468544378876686,0.021747661754488945,0.02266779180291944,0.02049464330782454,-0.002178796101361513,0.0931271093255111,-0.6968350870584439,-0.7374955228008842,-0.11957956982726944,3.0523043434824384,2.558535099029541,92.51225536423557,37.50363585794197,37.50363585794197
14:07:1626671267,0.032282356172800064,-0.07148007303476334,-0.07325727021878789,-0.02801649016586688,0.0016924478113651276,0.13104469124624868,-0.7807927607328204,-0.8235406221716333,-0.1524866338380081,3.054292225909313,2.564040422439575,93.37639723764725,37.50363470297101,37.50363470297101
14:07:1626671267,0.032282356172800064,-0.07148007303476334,-0.07325727021878789,-0.02801649016586688,0.0016924478113651276,0.13175883080730416,-0.7823740191672426,-0.8251611951718856,-0.15310640532811468,3.0543296656776695,2.564040422439575,93.37639723764725,37.50363470297101,37.50363470297101
14:07:1626671267,0.032282356172800064,-0.07148007303476334,-0.07325727021878789,-0.02801649016586688,0.0016924478113651276,0.13240450040516355,-0.783803670391096,-0.8266263915766726,-0.1536667546360152,3.054363515812149,2.5643649101257324,93.37639723764725,37.50363470297101,37.50363470297101
14:07:1626671267,0.032282356172800064,-0.07148007303476334,-0.07325727021878789,-0.02801649016586688,0.0016924478113651276,0.1332849351578574,-0.7857531421114385,-0.8286243326886181,-0.15443084668241042,3.0544096738392232,2.5643649101257324,93.37639723764725,37.50363470297101,37.50363470297101
14:07:1626671267,0.032282356172800064,-0.07148007303476334,-0.07314589890564369,-0.028305985840595203,0.0016924478113651276,0.13422779795365863,-0.7878408429330539,-0.830760686874614,-0.15525757261296877,3.054459104744038,2.5643649101257324,93.14980571193207,37.50363470297101,37.50363470297101
14:07:1626671267,0.032282356172800064,-0.07148007303476334,-0.07314589890564369,-0.028305985840595203,0.0016924478113651276,0.13494911854839914,-0.7894380017190341,-0.8323950670610858,-0.1558900447420774,3.05449692098816,2.5643649101257324,93.14980571193207,37.50363470297101,37.50363470297101
14:07:1626671267,0.032282356172800064,-0.07148007303476334,-0.07314589890564369,-0.028305985840595203,0.0016924478113651276,0.13559414162232547,-0.790866221399982,-0.8338565710574073,-0.15645561727648863,3.054530737227715,2.5643649101257324,93.14980571193207,37.50363470297101,37.50363470297101
14:07:1626671267,0.023499319329857826,-0.08032691478729248,-0.08149677587412263,-0.019050112081943255,0.01364937610924244,0.13614578093631363,-0.7927518710882155,-0.8357696828758558,-0.15690281281491125,3.054851152145593,2.5643649101257324,93.14980571193207,37.50363470297101,37.50363470297101
14:07:1626671267,0.023499319329857826,-0.08032691478729248,-0.08149677587412263,-0.019050112081943255,0.01364937610924244,0.1366160302003901,-0.7943593079690048,-0.8374005300651494,-0.15728402816252882,3.055124292357885,2.5643649101257324,93.14980571193207,37.50363470297101,37.50363470297101
14:07:1626671267,0.023499319329857826,-0.08032691478729248,-0.08149677587412263,-0.019050112081943255,0.01364937610924244,0.13723565236463148,-0.7964773410953556,-0.8395494096959588,-0.15778633512349075,3.0554841945255453,2.5643649101257324,93.14980571193207,37.50363470297101,37.50363470297101
14:07:1626671267,0.023499319329857826,-0.08032691478729248,-0.0817955267975616,-0.017723516697342047,0.01364937610924244,0.1380490542257336,-0.799257764692628,-0.8423806676057328,-0.15839981423173774,3.055956651951835,2.5675740242004395,94.08073317504814,37.50363470297101,37.50363470297101
14:07:1626671267,0.023499319329857826,-0.08032691478729248,-0.0817955267975616,-0.017723516697342047,0.01364937610924244,0.13854872873536223,-0.8009657848779328,-0.8441199154183474,-0.15877667576505827,3.056246883563159,2.5675740242004395,94.08073317504814,37.50363470297101,37.50363470297101
14:07:1626671267,0.023499319329857826,-0.08032691478729248,-0.0817955267975616,-0.017723516697342047,0.01364937610924244,0.13936847282379966,-0.8037678878927055,-0.8469732491090698,-0.15939493827024107,3.056723024817267,2.5675740242004395,94.08073317504814,37.50363470297101,37.50363470297101
14:07:1626671267,0.023499319329857826,-0.08032691478729248,-0.0817955267975616,-0.017723516697342047,0.01364937610924244,0.14039706220035636,-0.8072838795706774,-0.8505535234452261,-0.16017071482505166,3.057320472048207,2.5675740242004395,94.08073317504814,37.50363470297101,37.50363470297101
14:07:1626671267,0.0008798936032690108,-0.076863132417202,-0.07673088163338103,0.004592073769167237,0.013974984176456928,0.14041687704219977,-0.8090148056812632,-0.8522814713225852,-0.160067303213544,3.057635182940742,2.5675740242004395,94.08073317504814,37.50363470297101,37.50363470297101
14:07:1626671268,0.0008798936032690108,-0.076863132417202,-0.07673088163338103,0.004592073769167237,0.013974984176456928,0.14044492062153768,-0.8114645534054146,-0.8547270040083106,-0.15992094667157936,3.0580805874487904,2.5675740242004395,94.08073317504814,37.50363470297101,37.50363470297101
14:07:1626671268,0.0008798936032690108,-0.076863132417202,-0.07673088163338103,0.004592073769167237,0.013974984176456928,0.14046252665835673,-0.8130025292860645,-0.8562623336460959,-0.15982906258519045,3.0583602168097066,2.5675740242004395,94.08073317504814,37.50363470297101,37.50363470297101
14:07:1626671268,0.0008798936032690108,-0.076863132417202,-0.07673922235638943,0.0044505156863024475,0.013974984176456928,0.1405262369110562,-0.8185679403441506,-0.8618187727770569,-0.1595068151248568,3.0593721002579386,2.572941541671753,93.9750359976422,37.50363470297101,37.50363470297101
14:07:1626671268,0.0008798936032690108,-0.076863132417202,-0.07673922235638943,0.0044505156863024475,0.013974984176456928,0.1405446313123241,-0.8201747838251519,-0.8634230258864822,-0.15941377595389492,3.059664250883536,2.572941541671753,93.9750359976422,37.50363470297101,37.50363470297101
14:07:1626671268,-0.01137605682015419,-0.06816242635250092,-0.06720984231235282,0.016073833748802953,0.005921858828514814,0.14026513800349305,-0.8218494363326412,-0.8650742747779797,-0.1590188650413462,3.059809742414088,2.572941541671753,93.9750359976422,37.50363470297101,37.50363470297101
14:07:1626671268,-0.01137605682015419,-0.06816242635250092,-0.06720984231235282,0.016073833748802953,0.005921858828514814,0.14003764691896736,-0.8232125047965189,-0.8664182940774746,-0.15869743082826085,3.059928163947015,2.5751454830169678,93.9750359976422,37.50363470297101,37.50363470297101
14:07:1626671268,-0.01137605682015419,-0.06816242635250092,-0.06720984231235282,0.016073833748802953,0.005921858828514814,0.13979759534308622,-0.8246508325159103,-0.8678365208687843,-0.1583582492310825,3.0600531239016284,2.5751454830169678,93.9750359976422,37.50363470297101,37.50363470297101
14:07:1626671268,-0.01137605682015419,-0.06816242635250092,-0.06720551896509754,0.016091900312498974,0.005921858828514814,0.13956991982465594,-0.826015006060629,-0.86918154327977,-0.15803619284510473,3.0601716414424747,2.5751454830169678,93.99043807422056,37.50363470297101,37.50363470297101
14:07:1626671268,-0.01137605682015419,-0.06816242635250092,-0.06720551896509754,0.016091900312498974,0.005921858828514814,0.139217838213051,-0.8281245891350186,-0.8712615106885173,-0.15753815892303666,3.0603549191487134,2.5751454830169678,93.99043807422056,37.50363470297101,37.50363470297101
14:07:1626671268,-0.01137605682015419,-0.06816242635250092,-0.06720551896509754,0.016091900312498974,0.005921858828514814,0.13877246016835498,-0.8307931806030948,-0.8738926387764527,-0.15690815335872488,3.060586762743353,2.5751454830169678,93.99043807422056,37.50363470297101,37.50363470297101
14:07:1626671268,-0.01137605682015419,-0.06816242635250092,-0.06720551896509754,0.016091900312498974,0.005921858828514814,0.13841788327451143,-0.8329177147712163,-0.8759873473859923,-0.15640658975728985,3.060771339380266,2.5751454830169678,93.99043807422056,37.50363470297101,37.50363470297101
14:07:1626671268,-0.01137605682015419,-0.06816242635250092,-0.06720551896509754,0.016091900312498974,0.005921858828514814,0.13819027556266372,-0.8342814820362141,-0.8773319692208695,-0.15608462928651226,3.060889821624083,2.5751454830169678,93.99043807422056,37.50363470297101,37.50363470297101
14:07:1626671268,-0.016409866511821747,-0.061860643327236176,-0.060568710714925124,0.02067496539603036,-0.001018012990243733,0.13774249160565655,-0.8359695033026957,-0.8789847368978774,-0.1555204615152905,3.060862042611699,2.5751454830169678,93.99043807422056,37.50363470297101,37.50363470297101
14:07:1626671268,-0.016409866511821747,-0.061860643327236176,-0.060568710714925124,0.02067496539603036,-0.001018012990243733,0.13741416939106765,-0.8372071869485962,-0.8801965720595097,-0.15510680486424563,3.060841674604488,2.5751454830169678,93.99043807422056,37.50363470297101,37.50363470297101
14:07:1626671268,-0.016409866511821747,-0.061860643327236176,-0.060568710714925124,0.02067496539603036,-0.001018012990243733,0.13704183248458757,-0.838610793769696,-0.8815708651630421,-0.15463769363463295,3.060818576073658,2.580422878265381,93.99043807422056,37.50363470297101,37.50363470297101
14:07:1626671268,-0.016409866511821747,-0.061860643327236176,-0.060568710714925124,0.02067496539603036,-0.001018012990243733,0.1367136159052592,-0.8398480791999761,-0.8827823104256138,-0.15422417007457664,3.060798214619704,2.580422878265381,93.99043807422056,37.50363470297101,37.50363470297101
14:07:1626671268,-0.016409866511821747,-0.061860643327236176,-0.0606081672300046,0.020559012058344015,-0.001018012990243733,0.1358532245330043,-0.8430915159313199,-0.8859600781506171,-0.15314623342077505,3.0607448388294123,2.580422878265381,93.88078621728518,37.50363470297101,37.50363449151713
14:07:1626671268,-0.016409866511821747,-0.061860643327236176,-0.0606081672300046,0.020559012058344015,-0.001018012990243733,0.13546998763260343,-0.8445362127049625,-0.8873755245304807,-0.15266609715331256,3.0607210640995772,2.580422878265381,93.88078621728518,37.50363449151713,37.50363449151713
14:07:1626671268,-0.016409866511821747,-0.061860643327236176,-0.0606081672300046,0.020559012058344015,-0.001018012990243733,0.13511199755947134,-0.8458857359453107,-0.8886977243304267,-0.1522175912361567,3.0606988555980905,2.580422878265381,93.88078621728518,37.50363449151713,37.50363449151713
14:07:1626671268,-0.016409866511821747,-0.061860643327236176,-0.0606081672300046,0.020559012058344015,-0.001018012990243733,0.1347836714324654,-0.8471234343399379,-0.8899103633727504,-0.15180624963265724,3.060678487348167,2.580422878265381,93.88078621728518,37.50363449151713,37.50363449151713
14:07:1626671268,-0.02301550656557083,-0.028368378058075905,-0.02674562420623388,0.024882724970040418,-0.008421053178608418,0.13432326296830122,-0.8476909231038865,-0.8904453901265098,-0.15130848882278597,3.060510030305974,2.580422878265381,93.88078621728518,37.50363449151713,37.50363449151713
14:07:1626671268,-0.02301550656557083,-0.028368378058075905,-0.02674562420623388,0.024882724970040418,-0.008421053178608418,0.13351964431392427,-0.8486814447653124,-0.8913792510638675,-0.1504396736220131,3.06021599743711,2.581117868423462,93.88078621728518,37.50363449151713,37.50363449151713
14:07:1626671268,-0.02301550656557083,-0.028368378058075905,-0.026707874632003095,0.024923239130517565,-0.008421053178608418,0.13306132652034608,-0.8492463566173252,-0.8919110965888674,-0.14994336632003924,3.060048305342155,2.581117868423462,93.96763890277107,37.50363449151713,37.50363449151713
14:07:1626671268,-0.02301550656557083,-0.028368378058075905,-0.026707874632003095,0.024923239130517565,-0.008421053178608418,0.13252875974068135,-0.8499027860425763,-0.8925291028336542,-0.14936665560699286,3.0598534465776983,2.581117868423462,93.96763890277107,37.50363449151713,37.50363449151713
14:07:1626671268,-0.02301550656557083,-0.028368378058075905,-0.026707874632003095,0.024923239130517565,-0.008421053178608418,0.13201795020215423,-0.8505323979984689,-0.8931218613322319,-0.14881350557127282,3.059666548484631,2.581117868423462,93.96763890277107,37.50363449151713,37.50363449151713
14:07:1626671268,-0.02301550656557083,-0.028368378058075905,-0.026707874632003095,0.024923239130517565,-0.008421053178608418,0.13145951068807238,-0.8512207175543696,-0.8937698910633683,-0.14820877755845505,3.0594622232471345,2.581117868423462,93.96763890277107,37.50363449151713,37.50363449151713
14:07:1626671268,-0.02301550656557083,-0.028368378058075905,-0.026707874632003095,0.024923239130517565,-0.008421053178608418,0.13099951377323615,-0.8517876990521891,-0.8943036850903454,-0.14771065195452357,3.0592939167851068,2.581117868423462,93.96763890277107,37.50363449151713,37.50363449151713
14:07:1626671268,-0.02301550656557083,-0.028368378058075905,-0.026707874632003095,0.024923239130517565,-0.008421053178608418,0.13053923700485692,-0.8523550254909764,-0.8948378038676521,-0.14721222330026584,3.0591255079285666,2.581117868423462,93.96763890277107,37.50363449151713,37.50363449151713
14:07:1626671268,-0.016365809366106987,-0.015622444450855255,-0.014452602032686689,0.017407549549336175,-0.01285142358392477,0.12987472561076496,-0.8529893535653741,-0.8954246320843419,-0.1465054134652014,3.058603693381496,2.581117868423462,93.96763890277107,37.50363449151713,37.50363449151713
14:07:1626671268,-0.016365809366106987,-0.015622444450855255,-0.014452602032686689,0.017407549549336175,-0.01285142358392477,0.12951503946522414,-0.8533327021100596,-0.8957422699476386,-0.14612283205656795,3.058321246060364,2.585312843322754,93.96763890277107,37.50363449151713,37.50363449151713
14:07:1626671268,-0.016365809366106987,-0.015622444450855255,-0.014452602032686689,0.017407549549336175,-0.01285142358392477,0.12918803574309623,-0.8536448527266216,-0.8960310460511236,-0.14577501342026222,3.058064462955259,2.585312843322754,93.96763890277107,37.50363449151713,37.50363449151713
14:07:1626671268,-0.016365809366106987,-0.015622444450855255,-0.014457965587465054,0.017403095066668157,-0.01285142358392477,0.12872299794615272,-0.8540887676585249,-0.8964418720796244,-0.14528050093947026,3.0576992871440685,2.585312843322754,93.94998286376658,37.50363449151713,37.50363449151713
14:07:1626671268,-0.016365809366106987,-0.015622444450855255,-0.014457965587465054,0.017403095066668157,-0.01285142358392477,0.1281921621900387,-0.8545954918862673,-0.8969108256720075,-0.14471602014162038,3.0572824427948095,2.585312843322754,93.94998286376658,37.50363449151713,37.50363449151713
14:07:1626671268,-0.016365809366106987,-0.015622444450855255,-0.014457965587465054,0.017403095066668157,-0.01285142358392477,0.12783446211822247,-0.8549369445683197,-0.8972268268677481,-0.14433564858675774,3.057001555058916,2.585312843322754,93.94998286376658,37.50363449151713,37.50363449151713
14:07:1626671268,-0.016365809366106987,-0.015622444450855255,-0.014457965587465054,0.017403095066668157,-0.01285142358392477,0.12747396047286152,-0.8552810715713359,-0.8975453030436742,-0.14395229789107508,3.0567184673579906,2.585312843322754,93.94998286376658,37.50363449151713,37.50363449151713
