time,speed_north,speed_east,speed_forward,speed_right,speed_up,North,East,Forward,Right,Altitude,Heading
14:19:1626067152,-0.01904679648578167,0.07926496118307114,0.07897459741810223,0.02021700992662465,0.00729052210226655,-0.6048469290681259,2.643597838660379,2.6367051173406986,0.6339573785302989,1.6848718623658652,89.15258776434385
14:19:1626067152,-0.01904679648578167,0.07926496118307114,0.07897459741810223,0.02021700992662465,0.00729052210226655,-0.6052310888227624,2.645196554122168,2.638297976380764,0.6343651406218765,1.6850189067879584,89.15258776434385
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06313488908219565,0.01689672223847041,0.009516517631709576,-0.6055476854670073,2.646453684284377,2.639550286712128,0.6347002950845363,1.6852076714079973,89.15258776434385
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06313488908219565,0.01689672223847041,0.009516517631709576,-0.6058675966417241,2.647723975660722,2.6408157077975987,0.6350389583641701,1.685398412252663,89.15258776434385
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06313488908219565,0.01689672223847041,0.009516517631709576,-0.6061858600647826,2.648987724206159,2.6420746111373425,0.6353758773065482,1.685588170657302,89.15258776434385
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06313488908219565,0.01689672223847041,0.009516517631709576,-0.6065049720989723,2.650254842385066,2.6433368711913983,0.6357136946027555,1.6857784350298992,89.15258776434385
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.6068242021015254,2.6515224289883568,2.6445997870191764,0.6360509292440961,1.6859687697388495,89.18468965344292
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.60714354246158,2.6527904537951033,2.6458631394357277,0.6363882804671243,1.6861591702463234,89.18468965344292
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.6074627077718048,2.654057783520506,2.647125799332156,0.6367254467674757,1.6863494663837253,89.18468965344292
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.6077819187472026,2.655325294571477,2.6483886398860075,0.6370626613085254,1.6865397897481025,89.18468965344292
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.6081294269081213,2.656705167032686,2.6497634278232196,0.6374297690022669,1.6867469847615326,89.18468965344292
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.6084484742499826,2.657972028333705,2.651025621021304,0.6377668106808144,1.6869372105625815,89.18468965344292
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.6087676091167588,2.659239237175396,2.6522881604794497,0.6381039448207003,1.6871274885486665,89.18468965344292
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.6090869000062092,2.6605070655461107,2.6535513171837923,0.638441243782972,1.6873178595602505,89.18468965344292
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.6094060310675543,2.6617742592773377,2.654813841587153,0.6387783739027997,1.6875081352774208,89.18468965344292
14:19:1626067152,-0.015961134806275368,0.06337787955999374,0.06314434612951125,0.016861346141445657,0.009516517631709576,-0.6097255616991629,2.6630430396072837,2.6560779467429683,0.6391159261287372,1.6876986492306254,89.18468965344292
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05175223970353774,0.014004206971976936,0.010631377808749676,-0.6099905792246211,2.6640807503150006,2.6571117813577887,0.6393956827924813,1.6879110281816598,89.18468965344292
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05175223970353774,0.014004206971976936,0.010631377808749676,-0.6102559003935896,2.66511964997851,2.6581468004873727,0.6396757599870855,1.6881236504656214,89.18468965344292
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05175223970353774,0.014004206971976936,0.010631377808749676,-0.6105213227770615,2.6661589459606168,2.6591822144552113,0.6399559440253098,1.6883363538605587,89.18468965344292
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05175223970353774,0.014004206971976936,0.010631377808749676,-0.6107870329892776,2.667199368973735,2.6602187512443365,0.6402364319000787,1.6885492879148332,89.18468965344292
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.611053290392403,2.6682419345842714,2.6612576153752645,0.6405167841329266,1.68876266047532,89.22403154306218
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.6113176089051967,2.6692769082166743,2.6622889144822883,0.6407950948366852,1.6889744792536785,89.22403154306218
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.6115830818959204,2.67031640235808,2.663324718048896,0.6410746211328052,1.6891872232041036,89.22403154306218
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.6118520847424517,2.671369718110573,2.664374294154945,0.6413578641442004,1.6894027958998068,89.22403154306218
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.6121223369555099,2.672427925920754,2.6654287449501326,0.641642422659658,1.6896193698091164,89.22403154306218
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.6123879396273161,2.673467927845363,2.6664650544971322,0.6419220855017693,1.6898322176829792,89.22403154306218
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.6126531880483602,2.67450654265488,2.6674999818537937,0.6422013753401972,1.690044781668427,89.22403154306218
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.6129223838350387,2.6755606138897,2.668550310759937,0.6424848215053842,1.6902605089819276,89.22403154306218
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.6131908679572399,2.676611898509381,2.669597862944419,0.6427675183328142,1.6904756659838802,89.22403154306218
14:19:1626067152,-0.013266387395560741,0.05194627121090889,0.05176184342846425,0.013968668230491654,0.010631377808749676,-0.6134528110921559,2.677637571039699,2.6706198939715864,0.6430433279136591,1.6906855811890273,89.22403154306218
14:19:1626067152,-0.011027355678379536,0.043641358613967896,0.04348801519409099,0.011617370158902166,0.009632199071347713,-0.6136731792147933,2.678509689845657,2.6714889483981463,0.6432754867490652,1.69087806882506,89.22403154306218
14:19:1626067152,-0.011027355678379536,0.043641358613967896,0.04348801519409099,0.011617370158902166,0.009632199071347713,-0.6138939180442632,2.6793832757440255,2.6723594647621676,0.6435080361258322,1.691070880266918,89.22403154306218
14:19:1626067152,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6141148093630685,2.680257465127215,2.673230713152667,0.6437402564833751,1.6912638249054988,89.2562358849988
14:19:1626067152,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6143351012410382,2.6811292821907626,2.6740995972046036,0.6439718466560563,1.6914562459431701,89.2562358849988
14:19:1626067152,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6145556560316551,2.6820021397453813,2.6749695182471376,0.6442037132256068,1.691648896630363,89.2562358849988
14:19:1626067152,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6147759005853483,2.682873769520536,2.6758382156407663,0.6444352536468516,1.6918412763311206,89.2562358849988
14:19:1626067152,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6149963449526533,2.683746190068905,2.6767077011472495,0.644667004129717,1.6920338305655145,89.2562358849988
14:19:1626067152,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6152177831297648,2.6846225436735223,2.677581106478192,0.6448997993927478,1.6922272528751001,89.2562358849988
14:19:1626067152,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6154572387105895,2.685570202131241,2.6785255767747973,0.6451515361332205,1.6924364130664025,89.2562358849988
14:19:1626067153,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6157096611431746,2.686569177608585,2.679521191447683,0.6454169047672791,1.6926568995721112,89.2562358849988
14:19:1626067153,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.615930218562918,2.6874420455681145,2.680391122860123,0.6456487741007982,1.6928495525557994,89.2562358849988
14:19:1626067153,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6166064851031946,2.690118407106058,2.6830584804455238,0.6463597248915615,1.6934402593518092,89.2562358849988
14:19:1626067153,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6168273422433558,2.6909924612254086,2.683929594027245,0.6465919093175114,1.693633174135952,89.2562358849988
14:19:1626067153,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6170626779829987,2.6919238151880434,2.684857814681184,0.6468393149190448,1.6938387357192506,89.2562358849988
14:19:1626067153,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6173121847143263,2.6929112516194094,2.685841929128341,0.6471016183118247,1.6940566754117645,89.2562358849988
14:19:1626067153,-0.011027355678379536,0.043641358613967896,0.04349453812043726,0.011592924938093462,0.009632199071347713,-0.6175307886931009,2.6937763887302806,2.6867041557006397,0.6473314340166061,1.694247622099507,89.2562358849988
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647061422369706,0.010542947774868342,-0.23086412250995636,-0.6178011892185921,2.694759425697165,2.6876835998364896,0.6476145723347416,1.6880476028296487,89.2562358849988
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647061422369706,0.010542947774868342,-0.23086412250995636,-0.6180024754648296,2.6954911987609096,2.688412698395549,0.6478253405983017,1.6834323063054912,89.2562358849988
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647061422369706,0.010542947774868342,-0.23086412250995636,-0.6182070288617066,2.6962348495007395,2.6891536312198308,0.6480395299185904,1.6787420972164038,89.2562358849988
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647061422369706,0.010542947774868342,-0.23086412250995636,-0.6184052063937059,2.696955320881508,2.6898714694016213,0.6482470430253071,1.6741980804656367,89.2562358849988
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647061422369706,0.010542947774868342,-0.23086412250995636,-0.6186063053969236,2.6976864132261236,2.6905998897294627,0.6484576152253662,1.6695870772405714,89.2562358849988
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647626590825278,0.010523377548476124,-0.23086412250995636,-0.618841689077169,2.6985421469887045,2.6914526280568154,0.6487036296444779,1.664189959943258,89.28697856645303
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647626590825278,0.010523377548476124,-0.23086412250995636,-0.6190090531296607,2.6991505964369003,2.6920589476709536,0.6488785524348389,1.6603524661046445,89.28697856645303
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647626590825278,0.010523377548476124,-0.23086412250995636,-0.6192187173007565,2.6999128273180864,2.692818510417103,0.6490976857630584,1.6555450719672573,89.28697856645303
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647626590825278,0.010523377548476124,-0.23086412250995636,-0.6194648290458132,2.7008075627958954,2.693710113936951,0.6493549127633909,1.649901970648877,89.28697856645303
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647626590825278,0.010523377548476124,-0.23086412250995636,-0.6198652266385972,2.7022632021088855,2.695160657887962,0.6497733936924843,1.6407212459207872,89.28697856645303
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647626590825278,0.010523377548476124,-0.23086412250995636,-0.6200663952578095,2.7029945475413824,2.695889443297741,0.649983647780395,1.6361086464691363,89.28697856645303
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647626590825278,0.010523377548476124,-0.23086412250995636,-0.6202765347381093,2.703758506401896,2.6966507279745495,0.6502032778844214,1.6312903539571304,89.28697856645303
14:19:1626067153,-0.010068642906844616,0.036604396998882294,0.03647626590825278,0.010523377548476124,-0.23086412250995636,-0.6204777897771768,2.7044901660124525,2.69737982646263,0.650413622295206,1.6266757729828216,89.28697856645303
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.00385381440470373,0.009515607248035152,-1.2900633811950684,-0.6206876380058507,2.704578209774432,2.697465252003232,0.6506245499133929,1.5980795952284554,89.28697856645303
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.00385381440470373,0.009515607248035152,-1.2900633811950684,-0.6208790322842633,2.7046585110111847,2.69754316526371,0.6508169286603344,1.5719981513142331,89.28697856645303
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.003860160228457461,0.009513034730063603,-1.2900633811950684,-0.6210689910548034,2.7047382099673545,2.6976206214864793,0.6510078128966503,1.5461123251498068,89.32519347485925
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.003860160228457461,0.009513034730063603,-1.2900633811950684,-0.6212736976373551,2.704824096504228,2.6977040911710612,0.6512135167952812,1.5182168034237977,89.32519347485925
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.003860160228457461,0.009513034730063603,-1.2900633811950684,-0.6214632862454877,2.704903640155342,2.6977813964590682,0.6514040290657845,1.4923814195722118,89.32519347485925
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.003860160228457461,0.009513034730063603,-1.2900633811950684,-0.6216789780746051,2.7049941356538447,2.6978693454088227,0.6516207717303302,1.4629889299401386,89.32519347485925
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.003860160228457461,0.009513034730063603,-1.2900633811950684,-0.6218409489558058,2.705062092032615,2.697935389491024,0.6517835317222773,1.4409170347465763,89.32519347485925
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.003860160228457461,0.009513034730063603,-1.2900633811950684,-0.6220887117461832,2.7051660431990427,2.698036415465402,0.6520325015955516,1.4071542108270025,89.32519347485925
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.003860160228457461,0.009513034730063603,-1.2900633811950684,-0.622284812052763,2.705248318893366,2.6981163759167592,0.6522295572890391,1.3804314728745342,89.32519347485925
14:19:1626067153,-0.009466912597417831,0.003971930593252182,0.003860160228457461,0.009513034730063603,-1.2900633811950684,-0.6224743148915574,2.705327826559162,2.6981936462320775,0.652419983372342,1.3546077768759235,89.32519347485925
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.02548696863885641,0.009832652714289597,-1.467942476272583,-0.6226708935009911,2.7058558074561354,2.698719275341038,0.6526227665498223,1.3243337452034327,89.32519347485925
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.02548696863885641,0.009832652714289597,-1.467942476272583,-0.6228625315675768,2.7063705187900977,2.69923169399367,0.6528204532471714,1.2948205803978683,89.32519347485925
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.02548696863885641,0.009832652714289597,-1.467942476272583,-0.6231037136887313,2.7070182980832156,2.6998765878801656,0.6530692477473464,1.2576773978527174,89.32519347485925
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.02548696863885641,0.009832652714289597,-1.467942476272583,-0.6232952608529646,2.7075327652669845,2.700388763470124,0.653266840673212,1.2281782324375288,89.32519347485925
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.02548696863885641,0.009832652714289597,-1.467942476272583,-0.6235919797662642,2.7083297081207576,2.701182156497263,0.6535729248612665,1.1824821223422648,89.32519347485925
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.025494637239059186,0.009812752001689093,-1.467942476272583,-0.6239085153923679,2.709179875716691,2.702028791849035,0.6538987903625052,1.13373414514507,89.36992438373366
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.025494637239059186,0.009812752001689093,-1.467942476272583,-0.6241854266830987,2.709923618243323,2.7027694443023575,0.6541838636026437,1.0910885022126993,89.36992438373366
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.025494637239059186,0.009812752001689093,-1.467942476272583,-0.6245287239617231,2.710845663656192,2.703687658835831,0.6545372795550589,1.0382191044888602,89.36992438373366
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.025494637239059186,0.009812752001689093,-1.467942476272583,-0.6247728058679164,2.7115012313404794,2.7043405027923075,0.6547885557658413,1.0006293413907204,89.36992438373366
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.025494637239059186,0.009812752001689093,-1.467942476272583,-0.6250495944404716,2.7122446442643504,2.70508082701229,0.6550735026706908,0.958002597635357,89.36992438373366
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.025494637239059186,0.009812752001689093,-1.467942476272583,-0.6252403871151807,2.712757085001514,2.705591138680067,0.655269918951986,0.9286196271602878,89.36992438373366
14:19:1626067153,-0.009531802497804165,0.02560100331902504,0.025494637239059186,0.009812752001689093,-1.467942476272583,-0.6254308048176865,2.71326851861913,2.7061004474126387,0.6554659492087871,0.8992944041705189,89.36992438373366
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.059931538201813676,0.010696499902765666,-1.480392575263977,-0.6256418711515225,2.7145312303333915,2.707360761749419,0.6556908884075012,0.8681628823933638,89.36992438373366
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.059931538201813676,0.010696499902765666,-1.480392575263977,-0.6258900331658582,2.7160158682519144,2.708842580942596,0.6559553614934808,0.8315598817482626,89.36992438373366
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.626218443125334,2.717980592305124,2.7108038931864034,0.6563035683128186,0.7831205990855781,89.42218216107342
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.6264605772710606,2.7194291682891523,2.7122499536695126,0.6565602985315705,0.747406687285036,89.42218216107342
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.6267556365339085,2.721194370634918,2.7140120906820324,0.6568731442430599,0.7038865118977073,89.42218216107342
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.6269587295218907,2.7224093815291175,2.715224991668947,0.6570884798665225,0.673931029830783,89.42218216107342
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.6271571370923513,2.723596361749343,2.716409910658096,0.6572988476311082,0.6446666299225117,89.42218216107342
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.6273581242747058,2.724798774587824,2.71761023546624,0.6575119505090082,0.6150217465785774,89.42218216107342
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.6275588721609663,2.725999755829064,2.7188091311631597,0.6577247996658215,0.5854121585440739,89.42218216107342
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.6277612281169788,2.727210357403762,2.720017630487505,0.6579393538283372,0.5555653860301961,89.42218216107342
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.6279600616344868,2.728399885867076,2.7212050932946323,0.6581501732164573,0.5262381604711381,89.42218216107342
14:19:1626067154,-0.010036805644631386,0.06004554033279419,0.05994126923237389,0.010641833686794073,-1.480392575263977,-0.6281609698491303,2.7296018262784676,2.7224049464960722,0.6583631923663987,0.49660492457931604,89.42218216107342
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021519727427581476,-0.0076983710616211065,-0.07950539141893387,-0.6280025020783636,2.730031100785875,2.72283579726672,0.6582090617383137,0.49501313122232404,89.42218216107342
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021519727427581476,-0.0076983710616211065,-0.07950539141893387,-0.6277877011144689,2.7306129766936413,2.7234198097784263,0.6580001397138655,0.4928554764149846,89.42218216107342
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021519727427581476,-0.0076983710616211065,-0.07950539141893387,-0.6276293578911613,2.731041913813523,2.723850321922687,0.65784613022447,0.4912649341251145,89.42218216107342
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021519727427581476,-0.0076983710616211065,-0.07950539141893387,-0.6274666026684722,2.7314828026309135,2.724292829650178,0.6576878294887695,0.48963007373022926,89.42218216107342
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021519727427581476,-0.0076983710616211065,-0.07950539141893387,-0.6273081952843523,2.73191191355649,2.724723516238335,0.6575337575945945,0.48803888695123576,89.42218216107342
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021522135381948842,-0.0076916366373401684,-0.07950539141893387,-0.6271499973664135,2.7323404570575915,2.7251536814465176,0.6573800240353243,0.48644980423967454,89.40425291450215
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021522135381948842,-0.0076916366373401684,-0.07950539141893387,-0.6269845983408445,2.7327885076920095,2.725603427607491,0.6572192925842922,0.4847883871017926,89.40425291450215
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021522135381948842,-0.0076916366373401684,-0.07950539141893387,-0.6268144004639381,2.7332495579700398,2.726066222605716,0.6570538977059147,0.48307876596859267,89.40425291450215
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021522135381948842,-0.0076916366373401684,-0.07950539141893387,-0.6266238617224756,2.733765709765371,2.7265843276380446,0.656868735983905,0.48116482282771167,89.40425291450215
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021522135381948842,-0.0076916366373401684,-0.07950539141893387,-0.6264465080279241,2.7342461444903448,2.7270665804384144,0.6566963872256636,0.4793833222016899,89.40425291450215
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021522135381948842,-0.0076916366373401684,-0.07950539141893387,-0.62628864034946,2.734673793403309,2.727495847673133,0.656542974586482,0.47779755671355795,89.40425291450215
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021522135381948842,-0.0076916366373401684,-0.07950539141893387,-0.6260834540719845,2.735229624016461,2.7280537816770463,0.6563435786831686,0.47573648049691664,89.40425291450215
14:19:1626067154,0.007914998568594456,0.02144099771976471,0.021522135381948842,-0.0076916366373401684,-0.07950539141893387,-0.6259140431085691,2.7356885426187594,2.7285144369327883,0.6561789485115166,0.4740347638332596,89.40425291450215
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.02513672838583761,0.0027600851144564714,-0.5285148024559021,-0.6259640669881759,2.7361923514568494,2.7290176984106096,0.6562342080700515,0.4634533891829167,89.40425291450215
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.02513672838583761,0.0027600851144564714,-0.5285148024559021,-0.626014352383051,2.7366987941111196,2.7295235908431166,0.6562897565149822,0.4528166971310983,89.40425291450215
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.02513672838583761,0.0027600851144564714,-0.5285148024559021,-0.6260747236891084,2.7373068156759777,2.730130951826377,0.6563564464987887,0.4400465678939016,89.40425291450215
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.02513672838583761,0.0027600851144564714,-0.5285148024559021,-0.6261242447922083,2.7378055608674705,2.730629155158972,0.6564111506584215,0.4295715437830696,89.40425291450215
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.6261741709759061,2.738308385774231,2.7311314399973843,0.6564662455926572,0.41901083440343734,89.41072110364615
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.6262240280576196,2.738810514729564,2.731633029631868,0.6565212642709286,0.4084647419226004,89.41072110364615
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.6262739673468661,2.7393134716271126,2.7321354463193015,0.6565763736675024,0.39790126037250695,89.41072110364615
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.6263275910824337,2.739853535934855,2.732674930561031,0.6566355489532093,0.3865584208995758,89.41072110364615
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.6263779437921729,2.7403606565418093,2.7331815064857614,0.6566911145708111,0.3759074899722068,89.41072110364615
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.6264275232745354,2.740859989692267,2.7336803033182564,0.6567458269104671,0.3654201171020477,89.41072110364615
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.6264775346443001,2.7413636725391504,2.734183445175305,0.6568010158499002,0.3548413886144177,89.41072110364615
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.626527753320018,2.7418694432403177,2.7346886726441393,0.6568564335572264,0.34421880943040173,89.41072110364615
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.6265779904626454,2.7423753999285045,2.7351940859002304,0.6569118716433017,0.33359232400619043,89.41072110364615
14:19:1626067154,-0.0024985752534121275,0.02516406774520874,0.025137039814973363,0.0027572473815133695,-0.5285148024559021,-0.6266274692705651,2.7428737191497268,2.735691869892519,0.6569664728859061,0.32312624644548316,89.41072110364615
14:19:1626067154,-0.0010368457296863198,-0.0005535918171517551,-0.0005642261604281699,0.001031097380015401,-0.08679191023111343,-0.6266481737817522,2.742862664614184,2.735680603002454,0.6569870626097467,0.32139312065359804,89.41072110364615
14:19:1626067154,-0.0010368457296863198,-0.0005535918171517551,-0.0005642261604281699,0.001031097380015401,-0.08679191023111343,-0.6266702042913633,2.7428509021026555,2.735668614536384,0.6570089709805776,0.31954899866151387,89.41072110364615
14:19:1626067154,-0.0010368457296863198,-0.0005535918171517551,-0.0005642261604281699,0.001031097380015401,-0.08679191023111343,-0.6266908326639384,2.7428398882189775,2.735657389079095,0.6570294849879244,0.3178222462532345,89.41072110364615
14:19:1626067154,-0.0010368457296863198,-0.0005535918171517551,-0.0005611983950664699,0.00103274843430574,-0.08679191023111343,-0.6267168780021113,2.7428259821134935,2.735643291898036,0.6570554274029325,0.3156420524327699,89.57883254968768
14:19:1626067154,-0.0010368457296863198,-0.0005535918171517551,-0.0005611983950664699,0.00103274843430574,-0.08679191023111343,-0.6267373659632202,2.7428150431981897,2.7356322026775635,0.6570758344019214,0.31392705353711414,89.57883254968768
14:19:1626067154,-0.0010368457296863198,-0.0005535918171517551,-0.0005611983950664699,0.00103274843430574,-0.08679191023111343,-0.6267580887674503,2.7428039788956404,2.7356209863469734,0.6570964753160038,0.31219239647773933,89.57883254968768
14:19:1626067154,-0.0010368457296863198,-0.0005535918171517551,-0.0005611983950664699,0.00103274843430574,-0.08679191023111343,-0.6267788600235245,2.7427928887237223,2.7356097437915587,0.6571171644904634,0.3104536836287972,89.57883254968768
14:19:1626067154,-0.0010368457296863198,-0.0005535918171517551,-0.0005611983950664699,0.00103274843430574,-0.08679191023111343,-0.62679960655927,2.742781811750462,2.7355985146161568,0.6571378290422816,0.3087170400602466,89.57883254968768
